# test_integration_full v1.0
# variant=all-bts7960+rl-l298n duty_target=40 hold_ms=3000 oc_rl=2500
# csv_cols=t_ms,duty,t_fr,t_fl,t_cr,t_cl,t_rr,t_rl,i_fr,i_fl,i_cr,i_cl,i_rr,i_rl,hc_mm,tf_mm,tf_sig,b1_mv,b2_mv,b3_mv,t_b1a,t_b1b,t_b2a,t_b2b
# ina3221 init_ok=0 (0x40 SDA=D42 SCL=D43)
# event=acs_calibration
# acs_zero_mv fr=0 fl=0 cr=0 cl=0 rr=498 rl=0
# countdown 3...
# countdown 2...
# countdown 1...
# event=baseline
1760,40,-6085,-1489,-5343,-2053,-6107,-3487,24780,24682,24731,24584,2639,25024,0,1950,7,0,0,0,32,33,36,40
1800,40,-6239,-1382,-5450,-1980,-6214,-3487,24926,25268,23558,24828,2394,25024,0,1950,7,0,0,0,31,32,37,41
1840,40,-6385,-1281,-5551,-1912,-6316,-3487,24486,24975,24389,25073,2492,24828,0,1950,7,0,0,0,31,32,37,41
1880,40,-6530,-1180,-5652,-1843,-6417,-3487,25268,25073,24731,24828,2346,24731,0,1950,7,0,0,0,31,32,37,41
1920,40,-6676,-1078,-5754,-1773,-6518,-3487,24193,24193,24389,25122,2737,24780,0,1950,7,0,0,0,31,32,37,41
1960,40,-6822,-977,-5855,-1704,-6620,-3487,25317,25171,24682,24682,2248,24731,0,1950,7,0,0,0,31,32,37,41
2000,40,-6976,-870,-5962,-1630,-6727,-3487,24437,24877,24926,24633,2346,24731,0,1950,7,0,0,0,32,34,36,37
2040,40,-7121,-769,-6063,-1560,-6828,-3487,25562,25268,24633,24877,2297,24682,0,1950,7,0,0,0,32,34,36,37
2080,40,-7267,-667,-6165,-1490,-6929,-3487,24584,24780,24926,24682,2541,24731,0,1950,7,0,0,0,32,34,36,37
2120,40,-7412,-567,-6266,-1421,-7030,-3487,24584,25073,24291,25415,2541,24780,0,1950,7,0,0,0,32,34,36,37
2160,40,-7557,-465,-6367,-1351,-7132,-3487,24975,25659,24486,24828,2248,24682,0,1950,7,0,0,0,32,34,36,37
2200,40,-7712,-358,-6474,-1277,-7239,-3487,24828,24633,24633,24731,11974,24828,0,1950,7,0,0,0,31,33,38,37
2240,40,-7857,-257,-6576,-1207,-7340,-3487,24877,24780,24389,24535,2394,24731,0,1950,7,0,0,0,31,33,38,37
2280,40,-8003,-155,-6677,-1137,-7441,-3487,24633,24633,25024,24780,2590,24926,0,1950,7,0,0,0,31,33,38,37
2320,40,-8148,-55,-6778,-1067,-7542,-3487,24193,24877,24486,25073,2639,24731,0,1950,7,0,0,0,31,33,38,37
2360,40,-8293,47,-6879,-997,-7643,-3487,24633,25219,24437,25317,2590,24828,0,1950,7,0,0,0,31,33,38,37
2400,40,-8446,153,-6986,-923,-7749,-3487,24633,24926,24291,25366,2639,24828,0,1950,7,0,0,0,31,34,37,37
2440,40,-8590,253,-7086,-854,-7850,-3487,25219,25268,24682,24877,2492,24731,0,1950,7,0,0,0,31,34,37,37
2480,40,-8734,354,-7187,-784,-7950,-3487,25122,25268,24731,24975,2443,24780,0,1950,7,0,0,0,31,34,37,37
2520,40,-8879,455,-7288,-715,-8051,-3487,24877,25366,24242,24926,2590,24926,0,1950,7,0,0,0,31,34,37,37
2560,40,-9024,556,-7388,-645,-8152,-3487,25366,25122,24486,24926,2541,24877,0,1950,7,0,0,0,31,34,37,37
2600,40,-9177,662,-7495,-572,-8258,-3487,24926,25366,24389,24731,2443,24877,0,1950,7,0,0,0,31,31,37,39
2640,40,-9322,763,-7596,-502,-8359,-3487,24389,24633,24877,25122,2590,24780,0,1950,7,0,0,0,31,31,37,39
2680,40,-9467,864,-7697,-431,-8459,-3487,24291,25024,24535,25171,2688,24780,0,1950,7,0,0,0,31,31,37,39
2720,40,-9612,965,-7798,-361,-8560,-3487,24731,25219,24389,25268,2541,24828,0,1950,7,0,0,0,31,31,37,39
2760,40,-9756,1065,-7899,-292,-8661,-3487,24682,25024,24389,25366,2688,24926,0,1950,7,0,0,0,31,31,37,39
2800,40,-9910,1173,-8006,-217,-8768,-3487,24877,25610,24389,24926,2492,24780,0,1950,7,0,0,0,31,32,35,36
2840,40,-10055,1274,-8107,-147,-8869,-3487,24633,24780,24975,24926,2394,24780,0,1950,7,0,0,0,31,32,35,36
2880,40,-10201,1375,-8208,-77,-8970,-3487,24780,25219,24291,25317,2443,24877,0,1950,7,0,0,0,31,32,35,36
2920,40,-10346,1476,-8309,-7,-9071,-3487,24877,25024,24144,24975,2541,24828,0,1950,7,0,0,0,31,32,35,36
2960,40,-10491,1577,-8410,63,-9172,-3487,25122,24975,24633,25024,2590,24780,0,1950,7,0,0,0,31,32,35,36
3000,40,-10644,1684,-8517,136,-9278,-3487,24633,24877,24828,24682,2443,24780,0,1930,7,0,0,0,32,33,36,37
3040,40,-10790,1785,-8618,207,-9379,-3487,25171,25415,24095,25024,2737,24731,0,1050,7,0,0,0,32,33,36,37
3080,40,-10936,1887,-8720,277,-9481,-3487,24437,24975,25122,24535,2590,24828,0,490,7,0,0,0,32,33,36,37
3120,40,-11081,1987,-8821,347,-9581,-3487,24291,24437,24731,25073,2834,24975,0,360,7,0,0,0,32,33,36,37
3160,40,-11226,2089,-8922,418,-9682,-3487,24633,24975,24291,25171,2688,24780,0,300,7,0,0,0,32,33,36,37
